2025-03-14 13:03:51,854 - Main - INFO - Iniciando aplicação Arena Ranking
2025-03-14 13:03:51,856 - Main - INFO - Tentando conectar ao MongoDB Atlas...
2025-03-14 13:04:04,613 - Main - INFO - Conectado ao MongoDB Atlas!
2025-03-14 13:04:04,795 - Scheduler - INFO - Adicionando tarefa 'process_mmr' para executar a cada 2 minutos
2025-03-14 13:04:04,795 - Scheduler - INFO - Loop do agendador iniciado
2025-03-14 13:04:04,795 - Scheduler - INFO - Agendador iniciado em thread separada
2025-03-14 13:04:04,795 - Main - INFO - Agendamento de tarefa MMR configurado.
2025-03-14 13:04:04,795 - Main - INFO - Inicializando o bot Discord...
2025-03-14 13:04:17,286 - Main - INFO - Executando o bot Discord...
2025-03-14 13:06:04,848 - Scheduler - INFO - Executando tarefa agendada: process_mmr
2025-03-14 13:06:04,885 - Scheduler - INFO - Tarefa 'process_mmr' concluída em 0.02 segundos
2025-03-14 13:06:26,130 - Main - INFO - Encerrando aplicação...
2025-03-14 13:06:26,130 - Scheduler - INFO - Parando o agendador...
2025-03-14 13:06:45,715 - Main - INFO - Iniciando aplicação Arena Ranking
2025-03-14 13:06:45,715 - Main - INFO - Tentando conectar ao MongoDB Atlas...
2025-03-14 13:06:58,390 - Main - INFO - Conectado ao MongoDB Atlas!
2025-03-14 13:06:58,485 - Scheduler - INFO - Adicionando tarefa 'process_mmr' para executar a cada 2 minutos
2025-03-14 13:06:58,485 - Scheduler - INFO - Loop do agendador iniciado
2025-03-14 13:06:58,485 - Scheduler - INFO - Agendador iniciado em thread separada
2025-03-14 13:06:58,485 - Main - INFO - Agendamento de tarefa MMR configurado.
2025-03-14 13:06:58,485 - Main - INFO - Inicializando o bot Discord...
2025-03-14 13:07:10,922 - Main - INFO - Executando o bot Discord...
2025-03-14 13:08:25,798 - ArenaRankingBot - INFO - Processando MMR para jogador: crazzyboy#br1
2025-03-14 13:08:26,912 - ArenaRankingBot - INFO - Novas partidas para crazzyboy#br1: 4 encontradas.
2025-03-14 13:08:46,627 - ArenaRankingBot - INFO - Jogador 1Sapo#br1: Placement 5, MMR 600 -> 590 (Δ-10)
2025-03-14 13:08:46,657 - ArenaRankingBot - INFO - Jogador cerveja com aram#killu: Placement 1, MMR 600 -> 630 (Δ30)
2025-03-14 13:08:46,687 - ArenaRankingBot - INFO - Jogador SnowTime#BR1: Placement 1, MMR 600 -> 630 (Δ30)
2025-03-14 13:08:46,719 - ArenaRankingBot - INFO - Jogador Sondry#br1: Placement 8, MMR 600 -> 570 (Δ-30)
2025-03-14 13:08:46,749 - ArenaRankingBot - INFO - Jogador 111111#br1: Placement 4, MMR 600 -> 610 (Δ10)
2025-03-14 13:08:46,779 - ArenaRankingBot - INFO - Jogador rei coloridinho#br1: Placement 5, MMR 630 -> 620 (Δ-10)
2025-03-14 13:08:46,809 - ArenaRankingBot - INFO - Jogador BEYBLADE NOXIANO#Noxus: Placement 4, MMR 600 -> 610 (Δ10)
2025-03-14 13:08:46,840 - ArenaRankingBot - INFO - Jogador TORIK0#br1: Placement 8, MMR 600 -> 570 (Δ-30)
2025-03-14 13:08:46,871 - ArenaRankingBot - INFO - Jogador Rei MEC#BR1: Placement 6, MMR 600 -> 586 (Δ-14)
2025-03-14 13:08:46,898 - ArenaRankingBot - INFO - Jogador Steb#LTDA: Placement 6, MMR 570 -> 556 (Δ-14)
2025-03-14 13:08:46,930 - ArenaRankingBot - INFO - Jogador grinex#zed: Placement 2, MMR 1062 -> 1086 (Δ24)
2025-03-14 13:08:46,960 - ArenaRankingBot - INFO - Jogador Pïna#MAT: Placement 7, MMR 600 -> 576 (Δ-24)
2025-03-14 13:08:46,991 - ArenaRankingBot - INFO - Jogador VeTVi#VeT: Placement 7, MMR 600 -> 576 (Δ-24)
2025-03-14 13:08:47,017 - ArenaRankingBot - INFO - Processando MMR para jogador: palmiteiro#br1
2025-03-14 13:08:47,255 - ArenaRankingBot - INFO - Novas partidas para palmiteiro#br1: 4 encontradas.
2025-03-14 13:08:47,747 - ArenaRankingBot - INFO - Processando partida Arena: BR1_3075124706 para palmiteiro#br1
2025-03-14 13:08:48,581 - ArenaRankingBot - INFO - Jogador MandiGOD#BR1: Placement 7, MMR 600 -> 576 (Δ-24)
2025-03-14 13:08:48,611 - ArenaRankingBot - INFO - Jogador Lylannaf#Fox: Placement 7, MMR 600 -> 576 (Δ-24)
2025-03-14 13:08:48,639 - ArenaRankingBot - INFO - Jogador 027#VVES: Placement 5, MMR 600 -> 590 (Δ-10)
2025-03-14 13:08:48,672 - ArenaRankingBot - INFO - Jogador FireBlaster223#BR1: Placement 1, MMR 600 -> 630 (Δ30)
